_id,expediente,pueblo,scall_col,territorial,fecha_instalacion,capacidad,alcaldia,colonia_datos,latitud,longitud
8894,6543-LUPAZE-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-17T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.200714,-99.017997
8895,6544-ROGARO-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-08-10T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.192447,-99.004651
8896,2630-MOABEU-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,2022-10-25T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.224036,-99.195871
8897,6545-ZACAJO-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-22T00:00:00,2500,MILPA ALTA,SAN AGUSTIN OHTENCO (PBLO),19.195893,-99.014978
8898,6546-GULOAU-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-09-06T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.198284,-99.002906
8899,2631-GACOFE-TLN-22,PUEBLO SAN MIGUEL XICALCO,-,NO APLICA,2022-10-20T00:00:00,2500,TLALPAN,SAN MIGUEL  XICALCO (PBLO),19.235329,-99.164645
8900,6548-SAMUVI-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-31T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.200441,-99.002315
8901,6550-GUMOMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-07T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22612,-98.995027
8902,2632-HEGAFE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-08-26T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.22999,-99.211352
8903,2633-SAHEFL-TLN-22,PUEBLO SAN MIGUEL XICALCO,-,NO APLICA,2022-10-13T00:00:00,1100,TLALPAN,SAN MIGUEL  XICALCO (PBLO),19.234227,-99.163609
8904,6552-HUCAJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-11T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225326,-98.99769
8905,949-PEALFL-GUO-22,NO APLICA,VISTA HERMOSA,NO APLICA,2022-07-20T00:00:00,1100,GUSTAVO A. MADERO,TLALPEXCO,19.548517,-99.123299
8906,6553-HEFLRE-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-01T00:00:00,1100,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225767,-98.997763
8907,950-LIPEFL-GUO-22,NO APLICA,LA CASILDA,NO APLICA,2022-11-22T00:00:00,1100,GUSTAVO A. MADERO,LA CASILDA,19.55711,-99.12719
8908,6554-LOMEMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-11-11T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22658,-98.9936
8909,6556-REOLMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,2022-09-24T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.170255,-98.994395
8910,6557-ISNOMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,2022-08-13T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.170036,-98.994482
8911,2638-RACUAN-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,EL DIVISADERO,19.25321,-99.158277
8912,2640-MOGOAD-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.253545,-99.156784
8913,6558-ESCRLE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-09-02T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.203137,-99.007152
8914,2642-MAGUCA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-26T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.252943,-99.156705
8915,6559-AROSBE-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-08-26T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.190442,-99.049386
8916,2643-SASOAD-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,19.253752,-99.159302
8917,952-MAANPE-GUO-22,NO APLICA,EL TEPETATAL,NO APLICA,2022-07-28T00:00:00,1100,GUSTAVO A. MADERO,LOMA DE LA PALMA,19.560593,-99.139801
8954,2681-MENAAN-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-08-22T00:00:00,1100,TLALPAN,2 DE OCTUBRE,19.269082,-99.230139
8918,6560-GAGAFR-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-04T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.197473,-99.019259
8919,6561-CRGAAL-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-04T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.197474,-99.019204
8920,2644-MEOLCA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-26T00:00:00,2500,TLALPAN,PROGRESO TLALPAN,19.252125,-99.156226
8921,6562-GASALA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-25T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19538,-99.021058
8922,2645-LURACE-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,2022-09-09T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216568,-99.19902
8923,6563-SAFLIT-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-09-12T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.186692,-98.993223
8924,2647-CAMUAL-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,2500,TLALPAN,PROGRESO TLALPAN,19.253229,-99.156563
8925,6564-SAJIAD-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-24T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19739,-99.019277
8926,2648-VIGAGA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,2022-08-26T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.2291,-99.208644
8927,2649-VACAED-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-19T00:00:00,2500,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,19.253492,-99.157547
8928,6565-BEORER-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-12T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.200621,-99.017476
8929,2651-LOROHE-TLN-22,NO APLICA,TLALMILLE,NO APLICA,2022-10-19T00:00:00,1100,TLALPAN,TLALMILLE,19.260524,-99.184903
8930,2652-MAJIER-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,19.253423,-99.159036
8931,6566-MEALBL-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-15T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.195077,-99.006318
8932,6567-CESIBE-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-09-12T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.19245,-99.004588
8933,2653-MAREER-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-10-04T00:00:00,2500,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,19.253478,-99.157625
8934,2654-SAFLJU-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,2022-09-01T00:00:00,2500,TLALPAN,LA MAGDALENA PETLACALCO (PBLO),19.235479,-99.177844
8935,6568-TRFLBE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-18T00:00:00,2500,NA,NA,19.204109,-99.00728
8936,6569-RAVIYA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-15T00:00:00,1100,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.197412,-99.005348
8937,2656-RAGOJU-TLN-22,PUEBLO SAN MIGUEL XICALCO,-,NO APLICA,2022-10-20T00:00:00,2500,TLALPAN,SAN MIGUEL  XICALCO (PBLO),19.234108,-99.16071
8938,2657-ALPIKE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,2022-08-10T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.215777,-99.204871
8939,6571-ESVIRO-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-19T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.197821,-99.005476
8940,2658-ALLUMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-09-09T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216568,-99.19902
8941,2659-ZAHEGA-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,LA PALMA,19.252409,-99.157507
8942,6572-GOLECA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-17T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.203073,-99.006482
8943,2661-VAGAMA-TLN-22,PUEBLO SAN MIGUEL XICALCO,NO APLICA,NO APLICA,2022-10-10T00:00:00,2500,TLALPAN,SAN MIGUEL  XICALCO (PBLO),19.234293,-99.166474
8944,2663-BADIMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,2022-09-09T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.216656,-99.199682
8945,2667-GUGAMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-09-30T00:00:00,1100,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.221383,-99.201703
8946,6573-GALEGA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-13T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.203139,-99.006468
8947,2669-ANFANA-TLN-22,NO APLICA,PRIMAVERA,NO APLICA,2022-07-13T00:00:00,2500,TLALPAN,LA PRIMAVERA,19.26883,-99.202531
8948,6574-XXFLMA-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-10-25T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.19803,-99.006455
8949,2670-GASEJA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-10-12T00:00:00,2500,TLALPAN,NUEVO RENACIMIENTO DE AXALCO,19.253255,-99.160492
8950,6575-PEMAFE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-08-22T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.201298,-99.0054
8951,2671-HESARA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-09-13T00:00:00,2500,TLALPAN,JARDINES DE SAN JUAN,19.218932,-99.194953
8952,2677-FLONRO-TLN-22,NO APLICA,ZACATON,NO APLICA,2022-09-14T00:00:00,2500,TLALPAN,EL ZACATON,19.267403,-99.242093
8953,2680-CRMOAG-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-11-07T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.268949,-99.230165
8956,6577-VIROBL-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-08-12T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.183841,-99.016584
8957,6578-MAJIMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-12T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225377,-98.996875
8958,2685-LOBUCA-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-07-30T00:00:00,2500,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.254606,-99.180557
8959,6579-ZAGULO-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-08-17T00:00:00,1100,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.194953,-99.048342
8960,2688-ROALMA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-26T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.25342,-99.157409
8961,6580-VISAJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-19T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225317,-98.996426
8962,6581-LOMENO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-11-11T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22658,-98.9936
8963,2690-DUCRAL-TLN-22,NO APLICA,LOMAS DE CUILOTEPEC,NO APLICA,2022-08-22T00:00:00,2500,TLALPAN,LOMAS DE CUILOTEPEC,19.26897,-99.230811
8964,6582-ROSULE-MIA-22,PUEBLO SAN AGUSTIN OHTENCO,NO APLICA,NO APLICA,2022-09-15T00:00:00,2500,MILPA ALTA,SAN AGUSTIN OHTENCO (PBLO),19.195872,-99.012539
8965,2691-MAARMA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-27T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.252457,-99.157235
8966,2693-FLGAEL-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-09-14T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.268277,-99.229429
8967,2697-MEPENA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-26T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.252188,-99.156181
8968,2698-SAJINI-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-10-07T00:00:00,1100,TLALPAN,EL DIVISADERO,19.253454,-99.159773
8969,2700-LOMANI-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-10-13T00:00:00,2500,TLALPAN,PROGRESO TLALPAN,19.252585,-99.156603
8970,2702-HEDURU-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-08-30T00:00:00,1100,TLALPAN,EL DIVISADERO,19.253008,-99.158777
8971,2703-CACASA-TLN-22,NO APLICA,DIVISADERO,NO APLICA,2022-09-19T00:00:00,1100,TLALPAN,PROGRESO TLALPAN,19.253143,-99.156588
8972,2704-MOGASI-TLN-22,NO APLICA,PEDREGAL DE SAN NICOLAS 5A SECCION,NO APLICA,2022-10-04T00:00:00,1100,TLALPAN,PEDREGAL DE SN NICOLAS 4A SECC I,19.273517,-99.240074
8973,6586-PABOJA-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-08-18T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.1879,-98.99367
8974,6587-PAPEMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-13T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225739,-98.997587
8975,6588-MASEMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-11T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222675,-98.994143
8976,6589-PAFAVI-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-22T00:00:00,1100,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225279,-98.995175
8977,6590-CHHEAL-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-23T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225616,-98.994426
8978,6591-DUXXMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-16T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222725,-98.993988
8979,6593-MEPARO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-22T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222726,-98.994839
8980,2708-PAMAJU-TLN-22,NO APLICA,LOMAS DE CUILOTEPEC,NO APLICA,2022-09-08T00:00:00,2500,TLALPAN,LOMAS DE CUILOTEPEC,19.269372,-99.230913
8981,6594-MOMEMI-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-07-26T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222726,-98.994839
8982,2710-RAGAMI-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-10-01T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.274256,-99.23068
8983,6595-LIPIMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-12T00:00:00,1100,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.223528,-98.994891
8984,2712-COESAL-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-10-14T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.268023,-99.228866
8985,6596-HEMOFI-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-27T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.219064,-98.991088
8986,6597-ROCOPA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-08-19T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196516,-99.025055
8987,2716-OLMAAN-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-07-30T00:00:00,2500,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.255149,-99.181835
8988,6598-ACPEMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-16T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194897,-99.017996
8989,2718-ORGRAN-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-07-15T00:00:00,2500,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.255688,-99.181803
8990,6600-ALALJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-23T00:00:00,1100,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222197,-98.994382
8991,6601-ALGAMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-09T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.200683,-99.017191
8992,2721-RAALDA-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-07-30T00:00:00,1100,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.254627,-99.182115
8993,2723-VAMOJA-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,2022-10-07T00:00:00,1100,TLALPAN,SAN ANDRES TOTOLTEPEC (PBLO),19.255266,-99.166307
8994,6603-ABMAEL-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-08-29T00:00:00,1100,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.190441,-98.996545
8995,2724-HESAGR-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-08-24T00:00:00,1100,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.25539,-99.181222
8996,6604-GUCRAR-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-29T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194299,-99.020208
8997,6605-JOMOCE-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-08-31T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22136,-98.997096
8998,6606-BAFLMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-28T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225156,-98.999891
8999,2726-SOGOBE-TLN-22,NO APLICA,LOMAS DE CUILOTEPEC,NO APLICA,2022-09-08T00:00:00,2500,TLALPAN,LOMAS DE CUILOTEPEC,19.269372,-99.230913
9000,6607-VALUMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-12T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225769,-98.999802
9001,2728-SUCRVI-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-08-22T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.268283,-99.229413
9002,6608-ORSIRO-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-07-06T00:00:00,1100,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.193097,-99.094608
9003,6609-TOVIJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-10T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222658,-98.99432
9004,6610-RAVAPA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-02T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22557,-98.999875
9005,6611-HUFUJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-20T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225858,-98.998547
9006,6612-ARGACA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-09-05T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.192632,-99.026956
9007,2732-TILOSU-TLN-22,NO APLICA,DOS DE OCTUBRE,NO APLICA,2022-09-22T00:00:00,2500,TLALPAN,2 DE OCTUBRE,19.270206,-99.229408
9008,6614-ARMAAL-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-01T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225721,-98.999876
9009,6615-MADAMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-07T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225677,-98.998605
9010,6617-OLJIAN-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-08-20T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.191193,-99.030166
9011,6619-PAMOKA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-24T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22509,-98.999774
9012,2733-AVROJE-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-25T00:00:00,2500,TLALPAN,SAN MIGUEL AJUSCO (PBLO),19.226722,-99.206468
9013,6621-RELUIR-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-09-06T00:00:00,1100,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.223369,-98.994419
9014,6622-SASOMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-08-26T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.190312,-99.017139
9015,6623-ALMOPE-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-08-09T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.200937,-99.017621
9016,2734-GOVAJO-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,2022-07-27T00:00:00,2500,TLALPAN,SANTO TOMAS AJUSCO (PBLO),19.222366,-99.204916
9017,6624-LOMEPA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-11-11T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.22658,-98.9936
9018,6625-MOLOBA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-08-03T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.222241,-98.999146
9019,6626-ROBOFR-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-08-30T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.225639,-98.994404
9020,6628-ROROMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,2022-08-25T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.221104,-98.994083
9021,6631-ABMADA-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-08-05T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.191051,-98.995978
9022,2739-AVHELE-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-07-30T00:00:00,1100,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.255411,-99.180809
9023,6632-QUJIGA-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-08-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.188175,-99.017491
9024,2740-ORVEEL-TLN-22,NO APLICA,TLALMILLE,NO APLICA,2022-11-07T00:00:00,2500,TLALPAN,TLALMILLE,19.258689,-99.187629
9025,2741-MOGALI-TLN-22,NO APLICA,ESTHER ZUNO DE ECHEVERRIA,NO APLICA,2022-09-29T00:00:00,2500,TLALPAN,MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,19.255121,-99.180922
